date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,volume_vwap,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl,sent_score_news,sent_score_twitter
2020-08-27,16.615826287373043,16.630829290792796,16.60832478566317,16.615826287373043,634854.3401572311,16.638330792502668,16.653333795922418,16.623327789082918,16.653333795922418,1203092.3445300886,234339090.65465283,17.125822817487208,44.406569720384695,9.263955373239584,0.0002193801109413,0.0828065070511787,-0.0825871269402373,17.02953410667265,17.72299550028331,16.336072713061988,-0.3156096344605168,-0.156439780980556
2020-08-28,16.810865331829795,16.81836683353967,16.795862328410045,16.803363830119917,1611257.3042162664,16.615826287373043,16.630829290792796,16.60832478566317,16.615826287373043,634854.3401572311,235950347.9588691,17.01942572531162,47.5400146229426,8.970594603234039,-0.0134819766535905,0.0635488103102248,-0.0770307869638153,17.034410082784067,17.720025999670835,16.3487941658973,-0.3156096344605168,-0.156439780980556
2020-08-31,16.555814273694047,16.570817277113793,16.54831277198417,16.555814273694047,1539749.2391668833,16.810865331829795,16.81836683353967,16.795862328410045,16.803363830119917,1611257.3042162664,234410598.7197022,16.962958174939732,44.013519384147216,9.19835563883493,-0.0438105600825231,0.0420769362316752,-0.0858874963141984,17.046037410434373,17.689616857245333,16.402457963623412,-0.3156096344605168,-0.156439780980556
2020-09-01,17.12592840364454,17.140931407064294,17.11092540022479,17.140931407064294,2945336.3707031654,16.555814273694047,16.570817277113793,16.54831277198417,16.555814273694047,1539749.2391668833,237355935.09040537,16.96195408065812,52.9058620292955,8.912757581654498,-0.0203969944650275,0.0295821500923347,-0.0499791445573622,17.086170444582205,17.642377330823606,16.529963558340803,-0.3156096344605168,-0.156439780980556
2020-09-02,17.09592239680504,17.10342389851492,17.08091939338529,17.08091939338529,1714203.4127815643,17.12592840364454,17.140931407064294,17.11092540022479,17.140931407064294,2945336.3707031654,235641731.6776238,16.949017106416086,51.99371687885869,8.582213106061605,-0.0066078715600177,0.0223441457618642,-0.0289520173218819,17.070042215905975,17.606878840661363,16.533205591150587,-0.3156096344605168,-0.156439780980556
2020-09-03,17.11092540022479,17.155934410484043,17.11092540022479,17.155934410484043,3231639.4351124247,17.09592239680504,17.10342389851492,17.08091939338529,17.08091939338529,1714203.4127815643,238873371.11273623,16.977125676998398,53.08261844174229,8.385521007301453,0.0102549796191375,0.0199263125333188,-0.0096713329141813,17.060290263683136,17.58326653560653,16.537313991759742,-0.3156096344605168,-0.1848949603634725
2020-09-04,17.223447925872918,17.223447925872918,17.19344191903342,17.19344191903342,2225150.198145594,17.11092540022479,17.155934410484043,17.11092540022479,17.155934410484043,3231639.4351124247,241098521.31088185,17.01409556691158,53.64873623669029,8.349780014153122,0.0263418012578071,0.0212094102782165,0.0051323909795906,17.066291465051037,17.592477296354602,16.540105633747473,-0.3156096344605168,-0.156439780980556
2020-09-08,16.675838301052046,16.675838301052046,16.668336799342168,16.675838301052046,1060404.030056044,17.223447925872918,17.223447925872918,17.19344191903342,17.19344191903342,2225150.198145594,240038117.2808258,16.987834437866592,45.49111731551658,8.38180033614935,-0.0026450721264517,0.0164385137972828,-0.0190835859237346,17.022032604962774,17.522608775216607,16.52145643470894,-0.3156096344605168,-0.156439780980556
2020-09-09,17.028408881416166,17.058414888255665,17.020907379706294,17.020907379706294,3176853.7176746945,16.675838301052046,16.675838301052046,16.668336799342168,16.675838301052046,1060404.030056044,243214970.9985005,16.98442377290347,50.85608480674136,7.995546692390319,0.0022014358796802,0.0135910982137623,-0.0113896623340821,17.005154226115557,17.481387935086765,16.52892051714435,-0.3156096344605168,-0.156439780980556
2020-09-10,16.60832478566317,16.638330792502668,16.600823283953293,16.630829290792796,11279411.751753047,17.028408881416166,17.058414888255665,17.020907379706294,17.020907379706294,3176853.7176746945,231935559.24674743,16.85347663144885,45.41450956524076,8.046350106524631,-0.0251438704776134,0.0058441044754872,-0.0309879749531006,16.961270441112788,17.404493671759937,16.51804721046564,-0.3156096344605168,1.8069675964406755
2020-09-11,16.465796253175544,16.488300758305172,16.465796253175544,16.488300758305172,535436.1878460873,16.60832478566317,16.638330792502668,16.600823283953293,16.630829290792796,11279411.751753047,231400123.0589013,16.84577122085612,43.57965987443343,8.339904831129152,-0.0576515134291781,-0.0068550191054458,-0.0507964943237323,16.93163950935878,17.41621329479698,16.447065723920584,-0.3156096344605168,-0.156439780980556
2020-09-14,16.2707572087188,16.27825871042867,16.25575420529905,16.2707572087188,1166052.92968741,16.465796253175544,16.488300758305172,16.465796253175544,16.488300758305172,535436.1878460873,230234070.12921396,16.822856585806456,40.865755874832594,8.985995498843126,-0.0998173685470718,-0.025447488993771,-0.0743698795533007,16.896007376236874,17.458635507367713,16.333379245106034,-0.3156096344605168,-0.156439780980556
2020-09-15,16.203243693329924,16.233249700169424,16.195742191620045,16.225748198459545,3086736.6773336246,16.2707572087188,16.27825871042867,16.25575420529905,16.2707572087188,1166052.92968741,227147333.4518803,16.766954664100783,40.30648334405352,9.69207607694226,-0.1353062374088729,-0.0474192386767914,-0.0878869987320815,16.861500468371453,17.495186467500012,16.227814469242894,-0.3156096344605168,-0.156439780980556
2020-09-16,16.323267720687923,16.330769222397794,16.30826471726817,16.315766218978045,1443800.5313965564,16.203243693329924,16.233249700169424,16.195742191620045,16.225748198459545,3086736.6773336246,228591133.98327687,16.752955400184728,42.01566916518196,10.088618906588511,-0.1543880306078549,-0.0688129970630041,-0.0855750335448507,16.813865932513743,17.46110948043662,16.166622384590866,-0.3156096344605168,-0.156439780980556
2020-09-17,16.623327789082918,16.623327789082918,16.585820280533543,16.59332178224342,2509316.084717709,16.323267720687923,16.330769222397794,16.30826471726817,16.315766218978045,1443800.5313965564,231100450.0679946,16.745059990167682,47.049909921501545,9.71810957579453,-0.1454375611943419,-0.0841379098892717,-0.0612996513050702,16.78423500075974,17.414673183181893,16.153796818337586,-0.3156096344605168,-0.156439780980556
2020-09-18,16.30826471726817,16.315766218978045,16.29326171384842,16.29326171384842,975425.5183862384,16.623327789082918,16.623327789082918,16.585820280533543,16.59332178224342,2509316.084717709,230125024.54960835,16.73065617288084,42.730682137231824,9.972696682088202,-0.160704092765755,-0.0994511464645683,-0.0612529463011866,16.74560226695388,17.396620255996897,16.094584277910865,-0.3156096344605168,-0.156439780980556
2020-09-21,15.6706370719288,15.708144580478177,15.65563406850905,15.678138573638671,3746120.177931976,16.30826471726817,16.315766218978045,16.29326171384842,16.29326171384842,975425.5183862384,226378904.3716764,16.63683229568104,35.52989765505416,11.270744686270266,-0.2199033170875495,-0.1235415805891646,-0.0963617364983849,16.684089952932908,17.47862470744596,15.889555198419856,-0.3156096344605168,-0.156439780980556
2020-09-22,15.618126559959675,15.633129563379423,15.595622054830049,15.6106250582498,1967421.8540495904,15.6706370719288,15.708144580478177,15.65563406850905,15.678138573638671,3746120.177931976,224411482.5176268,16.545816300753327,34.836021634646485,12.563715027251794,-0.2691641485719707,-0.1526660941857258,-0.1164980543862448,16.605324184979217,17.49220855716387,15.718439812794562,-0.3156096344605168,0.6047362675124577
2020-09-23,15.183039460786926,15.20554396591655,15.153033453947426,15.153033453947426,4640952.562548002,15.618126559959675,15.633129563379423,15.595622054830049,15.6106250582498,1967421.8540495904,219770529.9550788,16.367651105753374,30.48977689598466,14.366801906289014,-0.3411944533708144,-0.1903717660227435,-0.1508226873480709,16.507804662750846,17.566451284304083,15.449158041197611,-0.3156096344605168,-0.156439780980556
2020-09-24,15.32556799327455,15.32556799327455,15.303063488144923,15.32556799327455,3825564.831790407,15.183039460786926,15.20554396591655,15.153033453947426,15.153033453947426,4640952.562548002,223596094.7868692,16.21120468961984,33.841395898715874,15.709357856960663,-0.3799767579435738,-0.2282927644069096,-0.1516839935366641,16.441416372618452,17.61547089088829,15.267361854348614,-0.3156096344605168,-0.5903812665700312
2020-09-25,15.115525945398051,15.123027447107926,15.093021440268428,15.123027447107926,1204183.8130288755,15.32556799327455,15.32556799327455,15.303063488144923,15.32556799327455,3825564.831790407,222391910.97384036,16.124289559673567,31.89703496076143,17.241134693588606,-0.4221886155458545,-0.2670719346346986,-0.1551166809111558,16.366776430605196,17.66972141647516,15.063831444735232,-0.3156096344605168,-0.156439780980556
2020-09-28,14.777958368453678,14.785459870163557,14.762955365033928,14.762955365033928,4097476.2651692703,15.115525945398051,15.123027447107926,15.093021440268428,15.123027447107926,1204183.8130288755,218294434.70867103,15.983880786610204,28.736080053972444,19.075545150386727,-0.4791730163336467,-0.3094921509744882,-0.1696808653591585,16.264756007350897,17.725016141625186,14.804495873076608,-0.3156096344605168,-0.156439780980556
2020-09-29,14.50790430689818,14.530408812027805,14.50790430689818,14.515405808608056,868355.8343310221,14.777958368453678,14.785459870163557,14.762955365033928,14.762955365033928,4097476.2651692703,217426078.87434003,15.872451398422644,26.771801950602267,21.068244127757847,-0.53810579619471,-0.3552148800185326,-0.1828909161761773,16.1627355840966,17.801585556911018,14.52388561128218,-0.3156096344605168,-0.156439780980556
2020-09-30,14.792961371873428,14.792961371873428,14.770456866743803,14.785459870163557,2780791.680847229,14.50790430689818,14.530408812027805,14.50790430689818,14.515405808608056,868355.8343310221,220206870.55518728,15.522377660301895,32.21532670267506,22.152946530280705,-0.556603168141887,-0.3954925376432035,-0.1611106304986835,16.044962007251563,17.723756526126937,14.366167488376188,-0.3156096344605168,-0.156439780980556
2020-10-01,14.897982395811676,14.927988402651176,14.890480894101804,14.927988402651176,4108871.796416742,14.792961371873428,14.792961371873428,14.770456866743803,14.785459870163557,2780791.680847229,224315742.351604,15.439820667933734,34.96320060035225,22.78230330528617,-0.5533825576098454,-0.4270705416365319,-0.1263120159733134,15.937315457714854,17.612691350938572,14.261939564491138,-0.3156096344605168,-0.0568466531403486
2020-10-02,14.290360757311806,14.305363760731556,14.282859255601933,14.29786225902168,4193926.073253817,14.897982395811676,14.927988402651176,14.890480894101804,14.927988402651176,4108871.796416742,220121816.27835017,15.293662728302513,29.30675741369376,24.14759555757952,-0.5948194063131922,-0.460620314571864,-0.1341990917413281,15.794411850141737,17.51654818246184,14.072275517821634,-0.3156096344605168,-0.156439780980556
2020-10-05,15.055513931719052,15.055513931719052,15.033009426589429,15.033009426589429,2990321.376156944,14.290360757311806,14.305363760731556,14.282859255601933,14.29786225902168,4193926.073253817,223112137.65450716,15.201903630921604,41.2488421958724,23.65256170679487,-0.5618613865874682,-0.4808685289749849,-0.0809928576124833,15.686390225519537,17.312295685544356,14.060484765494715,-0.3156096344605168,-0.156439780980556
2020-10-06,14.972997412910429,14.988000416330175,14.95799440949068,14.95799440949068,3229271.211022617,15.055513931719052,15.055513931719052,15.033009426589429,15.033009426589429,2990321.376156944,219882866.4434845,15.144361807731274,40.4970730613684,23.30160478567693,-0.5356207014246213,-0.4918189634649121,-0.0438017379597091,15.600498030941466,17.18932441626727,14.011671645615664,-0.3156096344605168,-0.156439780980556
2020-10-07,14.882979392391928,14.905483897521554,14.882979392391928,14.897982395811676,446784.190788956,14.972997412910429,14.988000416330175,14.95799440949068,14.95799440949068,3229271.211022617,219436082.2526956,15.047986304363343,39.87102908197623,23.0884124109749,-0.5137451035828295,-0.4962041914884957,-0.0175409120943338,15.494351781746738,16.968968436251796,14.01973512724168,-0.3156096344605168,-0.156439780980556
2020-10-08,15.280558983015302,15.318066491564675,15.265555979595552,15.318066491564675,5545389.119803181,14.882979392391928,14.905483897521554,14.882979392391928,14.897982395811676,446784.190788956,224981471.37249875,15.052079411471034,46.14690824142168,22.004054526553094,-0.4572404753722647,-0.4884114482652495,0.0311709728929847,15.42871364178533,16.808988937176338,14.048438346394324,-0.3156096344605168,-1.2235090078399211
2020-10-09,14.942991406070927,14.95799440949068,14.935489904361052,14.942991406070927,2546071.192645584,15.280558983015302,15.318066491564675,15.265555979595552,15.318066491564675,5545389.119803181,222435400.1798532,14.99021073931682,41.93803769663885,21.5339693804589,-0.4376802694874513,-0.4782652125096899,0.0405849430222385,15.351448174173616,16.656791166524755,14.04610518182248,-0.3156096344605168,0.4079212767806191
2020-10-13,15.093021440268428,15.1005229419783,15.085519938558551,15.085519938558551,3879067.792435748,14.942991406070927,14.95799440949068,14.935489904361052,14.942991406070927,2546071.192645584,226314467.9722889,14.971354061938737,44.02718187020103,20.79601980431974,-0.4059977150546121,-0.4638117130186743,0.0578139979640622,15.292186310665608,16.53113352459954,14.053239096731676,-0.3156096344605168,-0.156439780980556
2020-10-14,15.025507924879554,15.048012430009177,15.025507924879554,15.048012430009177,1382127.6852389905,15.093021440268428,15.1005229419783,15.085519938558551,15.085519938558551,3879067.792435748,224932340.28704992,14.9511873710802,43.58276294131647,20.214221650216835,-0.3795404982743644,-0.4469574700698124,0.0674169717954479,15.233299522243088,16.398947925768983,14.06765111871719,-0.3156096344605168,-0.156439780980556
2020-10-15,14.800462873583305,14.830468880422805,14.800462873583305,14.807964375293178,3351298.889487324,15.025507924879554,15.048012430009177,15.025507924879554,15.048012430009177,1382127.6852389905,221581041.3975626,14.905235569765264,40.74784212513021,20.059516879301423,-0.3736357943552253,-0.432293134926895,0.0586573405716697,15.157909430058846,16.224603718120054,14.09121514199764,-0.3156096344605168,-0.156439780980556
2020-10-16,14.50790430689818,14.50790430689818,14.49290130347843,14.50790430689818,2185347.230072997,14.800462873583305,14.830468880422805,14.800462873583305,14.807964375293178,3351298.889487324,219395694.1674896,14.878088587938228,37.46710795551069,20.403849721427253,-0.3886880597679774,-0.4235721198951115,0.0348840601271341,15.053638556291585,15.929290685612282,14.177986426970884,-0.3156096344605168,-0.0568466531403486
2020-10-19,14.650432839385806,14.665435842805554,14.635429835966056,14.642931337675927,3800747.613683628,14.50790430689818,14.50790430689818,14.49290130347843,14.50790430689818,2185347.230072997,223196441.78117323,14.867588358228184,39.815383845903575,20.331448624490253,-0.3852802645761208,-0.4159137488313134,0.0306334842551925,14.971122037482957,15.653715413815506,14.288528661150409,-0.3156096344605168,-0.156439780980556
2020-10-20,15.1905409624968,15.198042464206678,15.175537959077053,15.198042464206678,1318613.22041165,14.650432839385806,14.665435842805554,14.635429835966056,14.642931337675927,3800747.613683628,224515055.0015849,14.88505775406841,48.395142743606186,19.087544829963,-0.3339373122145073,-0.3995184615079521,0.0655811492934448,14.94711723201136,15.558634111748562,14.335600352274158,-0.3156096344605168,-0.156439780980556
2020-10-21,15.108024443688178,15.108024443688178,15.093021440268428,15.108024443688178,820067.167524215,15.1905409624968,15.198042464206678,15.175537959077053,15.198042464206678,1318613.22041165,223694987.83406067,14.896683010424796,47.21957972390978,18.088542024160667,-0.2970867236852079,-0.3790321139434033,0.0819453902581954,14.921987201283278,15.459161772055143,14.384812630511412,1.2770051363556294,-0.156439780980556
2020-10-22,15.603123556539924,15.618126559959675,15.603123556539924,15.618126559959675,852386.6374910403,15.108024443688178,15.108024443688178,15.093021440268428,15.108024443688178,820067.167524215,224547374.4715517,14.911280894187648,54.033512017327865,17.41025711918724,-0.2241376695658363,-0.34805322506789,0.1239155555020536,14.945241856583888,15.555683443205394,14.33480026996238,-0.3156096344605168,-2.553788643991263
2020-10-23,15.483099529181926,15.498102532601676,15.468096525762176,15.4906010308918,967641.960212072,15.603123556539924,15.618126559959675,15.603123556539924,15.618126559959675,852386.6374910403,223579732.51133963,15.005497969683988,52.21852201415908,16.502638500533905,-0.1746025534769764,-0.3133630907497072,0.1387605372727308,14.953493508464751,15.5882535445353,14.318733472394204,-0.3156096344605168,-0.156439780980556
2020-10-26,15.123027447107926,15.153033453947426,15.115525945398051,15.123027447107926,1790758.4881813512,15.483099529181926,15.498102532601676,15.468096525762176,15.4906010308918,967641.960212072,221788974.02315828,15.009209573733845,47.287990467835776,15.672144297451151,-0.1631253261482097,-0.2833155378294077,0.1201902116811979,14.953493508464751,15.5882535445353,14.318733472394204,-0.3156096344605168,-0.156439780980556
2020-10-27,14.860474887262304,14.882979392391928,14.860474887262304,14.87547789068205,4080490.614847601,15.123027447107926,15.153033453947426,15.115525945398051,15.123027447107926,1790758.4881813512,217708483.40831068,14.99638437461243,44.25720175644232,15.353036158586658,-0.172021761361659,-0.261056782535858,0.0890350211741989,14.95911963474716,15.589000592315882,14.329238677178436,-0.3156096344605168,0.4126638066777719
2020-10-28,14.020306695756307,14.04281120088593,14.012805194046432,14.027808197466182,2890799.703122204,14.860474887262304,14.882979392391928,14.860474887262304,14.87547789068205,4080490.614847601,214817683.70518848,14.918586710519865,35.796686429036484,16.276599328880717,-0.2446519153454112,-0.2577758090977686,0.0131238937523574,14.934739754190064,15.661695263932204,14.207784244447929,-0.3156096344605168,1.69314687890901
