date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl,vol_5,vol_10,vol_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,lr_open,lr_high,lr_low,lr_close,r_volume,sent_score_news,sent_score_twitter,selic
2018-02-06,22.651557172937604,23.156115808960067,22.651557172937604,23.040022671468176,68009250.0,22.892673689266925,23.352581118561734,22.82123175850268,22.946255137340103,13010700.0,299497350.0,70.10544339419036,49.08166180289982,0.991891822431274,0.9269734908475304,0.0649183315837437,21.73329791719997,24.41449744141586,19.05209839298407,0.2614805101371128,0.6184771874303654,1.3754263347332611,23.22352654969772,22.95749740738592,21.73329791719997,23.05731261055377,22.74303047939341,21.9626828647006,-0.0105883342170107,-0.0084485909603588,-0.0074627212015898,0.004078071483379,0.0937675341280694,0.0,0.0,6.6732119999999995
2018-02-07,23.187371653669423,23.2677438257792,22.700673500338024,22.74978982773844,21570300.0,22.651557172937604,23.156115808960067,22.651557172937604,23.040022671468176,68009250.0,277927050.0,65.06803707597902,49.0343833438363,0.9319955521414194,0.9279779031063082,0.0040176490351111,21.87736051666569,24.44971350351548,19.30500752981589,0.2753462922971667,0.3933074245408507,1.3195892392147377,23.072171540312084,23.07644318953994,21.87736051666569,22.954805016281995,22.74425945181978,22.03764543260896,0.023379206277629,0.0048090888106049,0.0021659947426551,-0.0126769128187831,-0.2902328437297363,0.0,0.0,6.6732119999999995
2018-02-08,22.74978982773844,23.017697068104347,22.32560336382575,22.606905966209958,17565750.0,23.187371653669423,23.2677438257792,22.700673500338024,22.74978982773844,21570300.0,260361300.0,62.68018819153084,47.998572522515694,0.8630491001155676,0.9149921425081602,-0.0519430423925926,22.014055731212263,24.43174346990309,19.59636799252144,0.2136876322947984,0.325084344679427,1.2402476409992491,22.89445973753603,23.11012557955798,22.014055731212263,22.838838666257985,22.71928609079981,22.09186072152334,-0.0190518981874934,-0.0108046584581544,-0.0166604408931076,-0.0063004736869163,-0.1428838615284853,0.0,0.0,6.43910399999748
2018-02-09,22.414905777281053,22.673882776301436,22.12467293355132,22.356859208535106,21849750.0,22.74978982773844,23.017697068104347,22.32560336382575,22.606905966209958,17565750.0,238511550.0,58.62557891371658,46.54460091770814,0.7792491573165172,0.8878435454698317,-0.1085943881533144,22.12508028915496,24.386555212935612,19.86360536537431,0.2725626112129169,0.3660306327596644,1.1601121577911877,22.73996656225836,22.992923094517685,22.12508028915496,22.678178847017023,22.65339029402441,22.11709867266732,-0.0148297329710502,-0.0150496341864361,-0.0090407446521489,-0.0111222596399644,-0.2500467576748484,0.0,0.0,6.43910399999748
2018-02-14,22.999836585413288,23.42848816999874,22.861417844557568,23.397232325289384,14716800.0,22.414905777281053,22.673882776301436,22.12467293355132,22.356859208535106,21849750.0,253228350.0,67.92304213618226,46.08133405670639,0.7877063264621427,0.8678161016682939,-0.0801097752061512,22.287900311092653,24.41967262742059,20.15612799476472,0.4018484572441988,0.3831677476121711,1.0935761240634432,22.83016199984821,23.0123439301891,22.287900311092653,22.91786333977448,22.78863429970895,22.239016163393227,0.0257609368798101,0.0327390014220876,0.0327572712694652,0.0454845649851431,1.040373116754278,0.0,0.0,6.43910399999748
2018-02-15,23.669604686328057,23.794628065165483,23.490999859417453,23.57583715219999,33348150.0,22.999836585413288,23.42848816999874,22.861417844557568,23.397232325289384,14716800.0,286576500.0,69.20253045995759,46.003458938473806,0.7996032819114198,0.8541735377169191,-0.0545702558054992,22.45027651698188,24.45096361946931,20.44958941449445,0.5245234099036568,0.418829841520117,1.026330828224037,22.93732489599457,23.080425722846147,22.45027651698188,23.13718794391632,22.93176209107096,22.36633244804149,0.0287046114222206,0.0155071186100705,0.0271666836972537,0.0076045993852194,0.1786048269106075,0.0,0.0,6.43910399999748
2018-02-16,23.554051769495555,23.619092543612503,23.368220986304262,23.512239843277516,42707550.0,23.669604686328057,23.794628065165483,23.490999859417453,23.57583715219999,33348150.0,243868950.0,68.15996639474979,45.63228159573213,0.794738680689413,0.8422865663114179,-0.0475478856220048,22.59630453870484,24.45429504695047,20.73831403045921,0.5655950449951394,0.4194747459876548,0.9531290199198532,23.08981489910239,23.080993219707235,22.59630453870484,23.262205243703384,23.037303500563056,22.47546648568301,-0.0048938670204092,-0.0074044526052694,-0.0052403412548542,-0.0027012081040611,-0.0635973089224783,0.0,0.0,6.43910399999748
2018-02-19,23.61444677403272,23.7491740918464,23.33570059924579,23.414678682102085,6513150.0,23.554051769495555,23.619092543612503,23.368220986304262,23.512239843277516,42707550.0,237355800.0,66.50474417151555,45.42239257768938,0.7740878756417757,0.8286468281774895,-0.0545589525357137,22.720938306008176,24.44235771137868,20.99951890063767,0.5053283852164349,0.4113038978875057,0.8830695223847187,23.25136944228081,23.07291458990842,22.720938306008176,23.31302972316962,23.10591716993379,22.56491526629436,0.0025608208616736,0.0054923637480257,-0.0013926193437403,-0.004158010148664,-0.0975611611754274,0.0,0.0,6.43910399999748
2018-02-20,23.368220986304262,24.13012719738854,23.321763290506446,24.00004564915464,18028200.0,23.61444677403272,23.7491740918464,23.33570059924579,23.414678682102085,6513150.0,255384000.0,71.04776718792245,45.60141644137315,0.7957828961170037,0.8220740417653923,-0.0262911456483886,22.880420217731995,24.448458581494474,21.31238185396952,0.2458568060669323,0.5058669670016189,0.8043867082296643,23.580006730404723,23.15998664633154,22.880420217731995,23.542035031831297,23.26848598433758,22.70159435037629,-0.0104816543531174,0.015913396165323,-0.0005974310642695,0.0246926125903717,0.5853669670525541,0.0,0.0,6.43910399999748
2018-02-21,24.144064506127886,24.738723012340003,24.144064506127886,24.655099159903923,18616350.0,23.368220986304262,24.13012719738854,23.321763290506446,24.00004564915464,18028200.0,274000350.0,75.11526967775572,46.27280750625812,0.8559666492429265,0.8288525632608992,0.0271140859820273,23.066628625239996,24.54644126921545,21.586815981264536,0.5117992112230819,0.6831933170121437,0.7591278689303563,23.83158009732763,23.33087104858792,23.066628625239996,23.913056407855507,23.52059747080419,22.88764242747416,0.0326615519146566,0.0249085983549322,0.0346516023226666,0.0269280091721091,0.6550535107492834,0.0,0.0,6.43910399999748
