date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl,vol_5,vol_10,vol_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,lr_open,lr_high,lr_low,lr_close,r_volume,sent_score_news,sent_score_twitter,selic,ipca
2018-02-01,31.04329310259701,31.69251581892536,31.02090611237879,31.48357057688865,13321800.0,31.155228053688106,31.84922475045289,31.07314242288797,31.28208766492468,17148900.0,397578700.0,58.99741377994305,28.663004192417684,0.5399529279672848,0.7976509563630979,-0.2576980283958131,31.637667692890723,32.71246370223636,30.562871683545083,0.2423592028318825,0.5101266643264148,0.5513587192480692,31.12985613144079,31.3216380143102,31.637667692890723,31.26170265968668,31.306709316187096,31.068958908569197,-0.0035992840296468,-0.0049324821083729,-0.0016824904822221,0.0064201861234605,0.2014829119639678,0.0,0.0,6.6732119999999995,2.84
2018-02-02,31.080604752960703,31.080604752960703,30.408995046414137,30.69256358917825,14189200.0,31.04329310259701,31.69251581892536,31.02090611237879,31.48357057688865,13321800.0,383389500.0,49.86541525927751,26.74887564795042,0.4513322658583014,0.7283872182621386,-0.2770549524038371,31.61341512015432,32.74882182172486,30.478008418583784,0.3108309060392721,0.493345371250372,0.5824513483118906,31.07314242288797,31.19627086908817,31.61341512015432,31.07198963618387,31.19504645673094,31.033111735293865,0.0012012013456339,-0.0194965757123282,-0.0199229135776741,-0.0254454438939149,-0.7910069877104036,0.0,0.0,6.6732119999999995,2.84
2018-02-05,30.267210775032087,31.371635625797555,30.095577183359072,30.92389582143317,17078700.0,31.080604752960703,31.080604752960703,30.408995046414137,30.69256358917825,14189200.0,400468200.0,52.19586035978055,25.450734136733924,0.3952105888205111,0.661751892373813,-0.2665413035533019,31.588416314410644,32.760828641951605,30.416003986869686,0.315745638792568,0.3871472056598277,0.6014348338873965,31.06269516078613,31.080604752960703,31.588416314410644,31.022625031266973,31.145746341222253,31.022710219688083,-0.0265190093299234,0.009320177395899,-0.010360230801595,0.0075088157088951,0.2313322322549282,0.0,0.0,6.6732119999999995,2.84
2018-02-06,30.229899124668385,31.416409606233994,30.07319019314085,31.371635625797555,17165600.0,30.267210775032087,31.371635625797555,30.095577183359072,30.92389582143317,17078700.0,417633800.0,56.41844546657441,24.16458923052808,0.3824539249502194,0.6058922988890943,-0.2234383739388749,31.551850897054216,32.703221201474065,30.40048059263437,0.3309860962741511,0.3105222110256846,0.5906405037842282,31.150750655644465,31.03583077252427,31.551850897054216,31.1389618961105,31.186817120235943,31.05594121074613,-0.0012335020683287,0.0014261946795852,-0.0007441399326393,0.0143749480575228,0.4477398043643816,0.0,0.0,6.6732119999999995,2.84
2018-02-07,31.6626664986344,31.87907407074385,31.170152713833588,31.379097955870293,16771200.0,30.229899124668385,31.416409606233994,30.07319019314085,31.371635625797555,17165600.0,434405000.0,56.48743148155937,22.703497619153264,0.3686962240325755,0.5584530839177906,-0.189756859885215,31.5093156156396,32.619478362170845,30.39915286910836,0.3432266248089934,0.2583111421249008,0.5695014726162283,31.170152713833584,31.125378733397145,31.5093156156396,31.21900724936377,31.221777272169454,31.086718043615097,0.0463068019996342,0.0146194539636037,0.0358269095564467,0.0002378404102065,0.0074623300727374,0.0,0.0,6.6732119999999995,2.84
2018-02-08,31.110454073251663,31.43879659645221,30.647789608741807,31.05075543266975,15803900.0,31.6626664986344,31.87907407074385,31.170152713833588,31.379097955870293,16771200.0,418601100.0,52.54615718000006,21.647106694942455,0.3275231662032318,0.5122671003748789,-0.184743934171647,31.47125773226863,32.5894751326882,30.35304033184906,0.2957098358041795,0.2560556842469074,0.5736334228777081,31.083589684989807,31.106722908215296,31.47125773226863,31.162923310465764,31.190682392260417,31.083293033048875,-0.0175943673215281,-0.0139071186610144,-0.0169004505406169,-0.0105188634241071,-0.3283425232005434,0.0,0.0,6.43910399999748,2.84
2018-02-09,30.894046501142213,31.64027950841618,30.61794028845085,30.991056792087832,18326600.0,31.110454073251663,31.43879659645221,30.647789608741807,31.05075543266975,15803900.0,400274500.0,51.83795913602557,20.323285101263373,0.2867703300090021,0.4671677463017035,-0.1803974162927014,31.419021421759453,32.52440662998074,30.313636213538167,0.2165747666464672,0.2552521729020066,0.5670506471750898,31.143288325571724,31.108215374229843,31.419021421759453,31.105634471006454,31.15438682859267,31.074508629147825,-0.0069804110614368,0.0063882862469868,-0.0009744215143721,-0.0019244653521877,-0.0596986405819173,0.0,0.0,6.43910399999748,2.84
2018-02-14,32.38651251569015,33.16259484325507,32.28203989467179,33.08797154252768,20648600.0,30.894046501142213,31.64027950841618,30.61794028845085,30.991056792087832,18326600.0,420923100.0,68.10075430973095,20.60661531766508,0.4188486825413804,0.4575039335496389,-0.0386552510082585,31.45446748960496,32.71526034304565,30.19367463616427,0.8638045954241986,0.6701894408258975,0.6467730870469092,31.57610346979062,31.319399315288376,31.45446748960496,31.766413494846866,31.50594768567176,31.266267001850668,0.0471785602750909,0.046991602533517,0.0529249140708176,0.0654711465455033,2.09691475043985,0.0,0.0,6.43910399999748,2.84
2018-02-15,33.58794765740124,34.28940668423876,33.5431736769648,34.26701969402055,25840500.0,32.38651251569015,33.16259484325507,32.28203989467179,33.08797154252768,20648600.0,446763600.0,73.5159086371975,21.81507322175666,0.6116107921084435,0.4883253052613998,0.1232854868470436,31.5466272660033,33.26412091345046,29.82913361855614,1.458355817555916,1.1287953824545855,0.8810556510622793,32.15518028343522,31.65296546953984,31.5466272660033,32.599948894571426,32.00796077809881,31.552052972533517,0.0364252461984819,0.0334138840302671,0.0383223403927166,0.0350135478231452,1.1790481514928643,0.0,0.0,6.43910399999748,2.84
2018-02-16,34.19239639329315,34.46850260598451,33.93121484074726,34.28940668423876,16951600.0,33.58794765740124,34.28940668423876,33.5431736769648,34.26701969402055,25840500.0,463715200.0,73.60752213014564,23.066860954695407,0.7574511701386974,0.5421504782368594,0.2153006919018381,31.667890129685315,33.75962850375256,29.57615175561807,1.6405674273129995,1.3895037604711524,1.073039145009395,32.73724202910891,31.953697371471254,31.667890129685315,33.16310149112721,32.42276912466971,31.81275332602925,0.017835989720508,0.0052094756408176,0.0115020069192897,0.0006530967903852,0.0223869902182158,0.0,0.0,6.43910399999748,2.84
