date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl,vol_5,vol_10,vol_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,lr_open,lr_high,lr_low,lr_close,r_volume
2018-01-02,11.927638347948395,12.023931544055214,11.845879973895435,11.985777636163832,2170000.0,11.954891139299379,11.987594488920564,11.851330532165631,11.885850734543547,1667000.0,47701500.0,60.688604763062735,12.69669419895428,0.06989266747647349,0.06925416682786895,0.0006385006486045453,11.779383162999027,12.054066785630646,11.504699540367408,0.1780858645875509,0.16335786452611561,0.14090972524618411,11.797188320015005,11.750676889442655,11.779383162999027,11.847616631803191,11.79560557334853,11.748861805539162,-0.002282237582465818,0.0030266366930309374,-0.00046001687539742875,0.008372071124541858,0.09992690162028417
2018-01-03,11.94035631724552,12.04391692437927,11.867682206976221,11.936722611732057,1566000.0,11.927638347948395,12.023931544055214,11.845879973895435,11.985777636163832,2170000.0,46135500.0,58.46108086217573,13.220595984287495,0.07673103080615107,0.07074953962352537,0.005981491182625698,11.794826411431254,12.068425133361941,11.521227689500567,0.11865731683603184,0.16826024996358682,0.14035318292952512,11.874222876900461,11.755219021334486,11.794826411431254,11.877318625112814,11.821263216690989,11.766753310890866,0.0010656924202616658,0.0016607537598338773,0.0018387991696569017,-0.004101167744214429,-0.049055024431774896
2018-01-04,11.962792769577307,11.968251078065327,11.728085504592443,11.76811310017126,4705500.0,11.94035631724552,12.04391692437927,11.867682206976221,11.936722611732057,1566000.0,41430000.0,51.46846469097728,12.673569071541603,0.06776396376550942,0.07015242445192219,-0.002388460686412769,11.800022331528705,12.067376145041766,11.532668518015644,0.08092510444819244,0.16809944412206518,0.1371496125059059,11.892826333982196,11.753983003886306,11.800022331528705,11.84091678346563,11.811599559141946,11.766882814631856,0.0018772805908939816,-0.006302312790302356,-0.011832489012885361,-0.01422598807957165,-0.1686095115607973
2018-01-05,11.826335057376806,12.06286175852434,11.759015919357891,12.050125705385629,2603000.0,11.962792769577307,11.968251078065327,11.728085504592443,11.76811310017126,4705500.0,44033000.0,60.07109701746407,12.711112588730197,0.08246297702694427,0.0726145349669266,0.00984844206001767,11.813868323616683,12.102100401195056,11.52563624603831,0.10680992658692665,0.19230670050684645,0.14785993598596936,11.925317957599265,11.784218581921682,11.813868323616683,11.910653090772296,11.85496794936807,11.793858328036976,-0.011472401162237134,0.007874056430905885,0.0026338228875122383,0.023681497787981787,0.2820126052143692
2018-01-08,11.939140099462554,12.095611609452462,11.917306865510472,12.073778375500382,3932000.0,11.826335057376806,12.06286175852434,11.759015919357891,12.050125705385629,2603000.0,47965000.0,60.70030303901209,12.927411315261567,0.0949263716195361,0.0770769022974485,0.0178494693220876,11.822719649837504,12.130779802779474,11.514659496895534,0.12150402875063136,0.18756530172634422,0.15803152402925127,11.962903485790632,11.839530086427686,11.822719649837504,11.965028185681659,11.894751663210307,11.820517380176348,0.009493257637318564,0.00271125335537592,0.013371443366402058,0.001960932825355588,0.02365267011475325
2018-01-09,12.106528226428503,12.172027928284743,11.960973333414632,12.055584013873649,4628500.0,11.939140099462554,12.095611609452462,11.917306865510472,12.073778375500382,3932000.0,43336500.0,59.91812603244899,13.540521177289225,0.10215795538288752,0.0820931129145363,0.02006484246835122,11.832659796009395,12.156880334944578,11.508439257074212,0.1285931408232889,0.17439168655103138,0.16632162712443999,11.976864761332596,11.887026540673801,11.832659796009395,11.995213461745657,11.92399390878546,11.84290467862371,0.013922743057375175,0.006297816586990024,0.0036574255948673695,-0.0015080684504940045,-0.01819436162673327
2018-01-10,11.95915389725196,12.028292471433547,11.937320663299879,11.94823728027592,4598500.0,12.106528226428503,12.172027928284743,11.960973333414632,12.055584013873649,4628500.0,38738000.0,55.38359842470291,13.916089651715648,0.0980962607180853,0.08529374247524611,0.012802518242839192,11.840593783101355,12.167957854610467,11.513229711592242,0.127795154882683,0.12874530366335174,0.16793422530940277,11.979167695041367,11.926695285970915,11.840593783101355,11.979554734589078,11.928401794510998,11.852936354971542,-0.012247828314845943,-0.011878945788696083,-0.00197944487928714,-0.008944196668868365,-0.10734673359772806
2018-01-11,12.00827867364414,12.128361460380582,11.919126301673147,12.066500630849687,2165000.0,11.95915389725196,12.028292471433547,11.937320663299879,11.94823728027592,4598500.0,40903000.0,59.05957086883938,14.80028714424626,0.10323022863937403,0.0888810397080717,0.01434918893130234,11.851897343862577,12.193749546927114,11.51004514079804,0.05148393539296346,0.10005645432958583,0.1753664799784163,12.038845201177054,11.965835767579625,11.851897343862577,12.00853670000928,11.953510673845305,11.87327580981708,0.004099299750940588,0.00828505153410708,-0.0015253206130010355,0.009849310624157948,0.11826335057376625
2018-01-12,12.05740345003632,12.113805971079195,11.951876152601265,12.086514428639095,3492000.0,12.00827867364414,12.128361460380582,11.919126301673147,12.066500630849687,2165000.0,44395000.0,59.66522042946773,15.621327673024686,0.10767269759065456,0.09263937128458828,0.015033326306066283,11.859205249432254,12.214301495687025,11.504109003177483,0.055862912674266636,0.10252409726117179,0.1821605307820474,12.046122945827747,11.985720451713506,11.859205249432254,12.034529276219219,11.9776931747169,11.89358424970489,0.004082564073709882,-0.0012008407327148696,0.0027439041605963332,0.001657250850110703,0.020013797789408372
2018-01-15,12.182944545260781,12.326680002111978,12.128361460380582,12.297569023509205,1009000.0,12.05740345003632,12.113805971079195,11.951876152601265,12.086514428639095,3492000.0,45404000.0,65.46690950209444,17.360364790222924,0.12676248912228694,0.09946399485212802,0.027298494270158916,11.875249031988705,12.276167477744432,11.474330586232979,0.1274034108781771,0.13536990107336222,0.20566682314850085,12.090881075429511,12.02689228061007,11.875249031988705,12.122209191982549,12.035852419951865,11.932058990067206,0.01035812008108472,0.017420227612931605,0.014658365975212195,0.017311281435112846,0.21105459487010947
2018-01-16,12.399457448618913,12.399457448618913,12.162930747471375,12.226611013164943,2895500.0,12.182944545260781,12.326680002111978,12.128361460380582,12.297569023509205,1009000.0,42508500.0,62.2262053803153,19.249334177402364,0.13461382366664765,0.10649396061503194,0.028119863051615707,11.900826253876419,12.322345159162245,11.479307348590593,0.13806991250761178,0.14806987001154515,0.21623463590894437,12.12508647528777,12.050975618310181,11.900826253876419,12.157009799043347,12.070535800536062,11.960111563695563,0.01761573196132149,0.005886698382731037,0.0028462306683585403,-0.005786795583158977,-0.07095801034426152
2018-01-17,12.23570819397831,12.317582821298611,12.166569619796723,12.297569023509205,2601500.0,12.399457448618913,12.399457448618913,12.162930747471375,12.226611013164943,2895500.0,45110000.0,64.1379811782295,21.003377179783275,0.14489156154320426,0.11417348080066642,0.030718080742537845,11.921139640411193,12.376650861895193,11.465628418927192,0.11216200477207852,0.16057387442593324,0.23367232618722508,12.194952823934427,12.087060259487897,11.921139640411193,12.203862873865301,12.11181456834936,11.9922503693921,-0.013294139660593007,-0.0066249782243121835,0.0002991325179348969,0.005786795583158977,0.07095801034426152
2018-01-18,12.368527033853466,12.368527033853466,12.06286175852434,12.133819768868602,3180000.0,12.23570819397831,12.317582821298611,12.166569619796723,12.297569023509205,2601500.0,41930000.0,56.9720771975267,21.650514396650674,0.13823011578805655,0.11898480779814444,0.019245307989912114,11.938806965121968,12.398514586948183,11.479099343295752,0.09572378557945381,0.1150559027708855,0.2358250341411228,12.20841665153821,12.123630926357631,11.938806965121968,12.180515172199737,12.115815513898312,12.005733169342243,0.010796525786021416,0.004127364349740592,-0.008560538874070378,-0.013405026468047865,-0.16374925464060297
2018-01-19,12.17020849212207,12.213874960026228,12.082875556313747,12.162930747471375,3612000.0,12.368527033853466,12.368527033853466,12.06286175852434,12.133819768868602,3180000.0,45542000.0,57.87318445282067,22.251427526598974,0.13375800568851304,0.12193944737621817,0.011818558312294863,11.959565006243944,12.420384684975087,11.4987453275128,0.07532114123355298,0.11255107854720274,0.23639550729649375,12.223699915304667,12.134911430566206,11.959565006243944,12.174653697290283,12.124381920002506,12.020704367259302,-0.01616406513765334,-0.01258250631730995,0.001657750360805288,0.002396286903737277,0.02911097860277323
2018-01-22,12.081056120151075,12.166569619796723,11.860904344467599,12.093792173289788,1448000.0,12.17020849212207,12.213874960026228,12.082875556313747,12.162930747471375,3612000.0,44094000.0,54.93085845460648,21.028154937289987,0.12321458011240694,0.12219447392345593,0.0010201061889510005,11.988221448386415,12.405530039084955,11.570912857687876,0.08032352180137789,0.1115164139519558,0.21407479009793254,12.182944545260781,12.136912810345148,11.988221448386415,12.147699855956786,12.118820147872919,12.027665110690776,-0.007352422647928236,-0.003880601884772794,-0.018541564616174178,-0.005700585494461841,-0.06913857418158642
2018-01-23,12.04648683306028,12.106528226428503,11.766293664008584,11.939140099462554,2450500.0,12.081056120151075,12.166569619796723,11.860904344467599,12.093792173289788,1448000.0,41643500.0,48.93743916533986,19.76743244570178,0.10121298916926946,0.11799817697261865,-0.016785187803349186,12.006147479788918,12.380466876693829,11.631828082884008,0.12924145498358156,0.12608063942499537,0.1920217989950042,12.125450362520304,12.125268418904037,12.006147479788918,12.078179937125377,12.086151048161941,12.019234157240469,-0.0028655475456336177,-0.004947165475556403,-0.008008667477946485,-0.012870190520534841,-0.15465207382723456
2018-01-24,12.037389652246913,12.390360267805544,11.939140099462554,12.372165906178811,3111000.0,12.04648683306028,12.106528226428503,11.766293664008584,11.939140099462554,2450500.0,44754500.0,61.57832006825542,19.644114436640766,0.11736522028612484,0.1178715856353199,-0.0005063653491950565,12.04717828373262,12.391914408867136,11.702442158598105,0.1556793192643024,0.13111222755630786,0.17684590078486534,12.140369739054226,12.167661281494325,12.04717828373262,12.17617526014319,12.138153749619553,12.052846704758407,-0.0007554582213189498,0.023173942565136052,0.014583112074454174,0.03562717764315115,0.4330258067162571
2018-01-26,12.450401661173768,12.514081926867334,12.281194098045143,12.41583237408297,3678000.0,12.037389652246913,12.390360267805544,11.939140099462554,12.372165906178811,3111000.0,48432500.0,62.584205882681594,20.048523105695917,0.1321659717884227,0.12073046286594047,0.01143550892248224,12.084215111698638,12.420143949985953,11.748286273411324,0.19803708053920516,0.14676734923293464,0.17232785796194952,12.1967722600971,12.202594455817655,12.084215111698638,12.256060964789786,12.188640772249265,12.087416768503603,0.033735274248970715,0.009935791848653341,0.028247070345528424,0.003523198007316708,0.043666467904159845
2018-01-29,12.370346470016138,12.464957150475154,12.315763385135938,12.39763801245624,1601500.0,12.450401661173768,12.514081926867334,12.281194098045143,12.41583237408297,3678000.0,46831000.0,61.85753396423281,20.42404544124713,0.14080443517996066,0.12474525732874452,0.016059177851216147,12.109713632956437,12.459239144360348,11.760188121552526,0.2150924472875739,0.15229850843491613,0.17930280410095237,12.243713713094072,12.233706814199369,12.109713632956437,12.303253314011938,12.226640270468714,12.116961648880046,-0.006450689426038103,-0.003933284989312114,0.002810860642032509,-0.0014664909506030277,-0.018194361626731492
2018-01-30,12.463137714312479,12.53409572465674,12.377624214666831,12.503165309891292,1559000.0,12.370346470016138,12.464957150475154,12.315763385135938,12.39763801245624,1601500.0,48390000.0,64.43675017218402,21.062595167466004,0.15438598509487456,0.13067340288197055,0.02371258221290401,12.140579361723825,12.513802130632964,11.767356592814686,0.22157415999489247,0.17418254692155574,0.19145924070302833,12.325588340414374,12.25426644283758,12.140579361723825,12.369890645971724,12.276917550363727,12.153742949928738,0.007473109729811078,0.005531309590296463,0.005010325836452889,0.008475865443179575,0.10552729743505296
2018-01-31,12.645081330579815,12.872510850913985,12.586859373374269,12.76698355347893,7399000.0,12.463137714312479,12.53409572465674,12.377624214666831,12.503165309891292,1559000.0,55789000.0,69.9140594707742,22.7787486112659,0.184312746082556,0.14140127152208765,0.04291147456046834,12.17963965758958,12.634476041162978,11.72480327401618,0.16186643245261303,0.23710518092428445,0.23332614164350324,12.491157031217648,12.308303696868977,12.17963965758958,12.502254948474128,12.366020460021037,12.212146816933519,0.014493007302566863,0.02664150691824263,0.01676301915205336,0.02088059158819755,0.2638182435876377
2018-02-01,12.843399872311211,12.967121531372998,12.728775394062788,12.796094532081703,2897500.0,12.645081330579815,12.872510850913985,12.586859373374269,12.76698355347893,7399000.0,58686500.0,70.45480061309044,24.61869474206308,0.20798145174682858,0.15471730756703583,0.05326414417979275,12.222608253607062,12.736118252604808,11.709098254609316,0.19215089346849254,0.2826347660509152,0.26342507127547854,12.575942756398229,12.358156247726226,12.222608253607062,12.60020147634332,12.444215745850249,12.26776088504287,0.015561738836634476,0.007322944990431957,0.011211846641378642,0.002277581055729172,0.02911097860277323
2018-02-02,12.674192309182587,12.721497649412095,12.523179107680699,12.641442458254469,2265500.0,12.843399872311211,12.967121531372998,12.728775394062788,12.796094532081703,2897500.0,56421000.0,63.885601356704754,24.96743643790427,0.21181823289647284,0.16613749263292324,0.045680740263549596,12.266274721511223,12.766111421535307,11.76643802148714,0.17041329015448,0.2834505327560505,0.2564108169011951,12.621064773232527,12.408918516664812,12.266274721511223,12.613948470313703,12.480075148105561,12.303349606301117,-0.013262226469525906,-0.019123750166499143,-0.016283953740128698,-0.012159508947022335,-0.15465207382723456
2018-02-05,12.470415458963174,12.612331479651694,12.390360267805544,12.474054331288519,2366500.0,12.674192309182587,12.721497649412095,12.523179107680699,12.641442458254469,2265500.0,54054500.0,57.6230451700698,24.5340161969184,0.19905747600051704,0.17272148930644202,0.026335986694075025,12.287471152806365,12.7847939511032,11.79014835450953,0.14721363701939352,0.27021611597435985,0.2551212125254826,12.636348036998982,12.440030875046528,12.287471152806365,12.567317090638642,12.478980454138826,12.319607199157058,-0.016208748491391756,-0.00861826649987485,-0.010662483254805899,-0.013329667083380237,-0.16738812696594962
2018-02-06,12.372165906178811,12.65417851139318,12.19750003456217,12.523179107680699,2936500.0,12.470415458963174,12.612331479651694,12.390360267805544,12.474054331288519,2366500.0,56991000.0,58.89651287656196,23.16772603255256,0.19071005630989113,0.17631920270713183,0.014390853602759296,12.309941189415381,12.80722288313496,11.812659495695803,0.14289583359979802,0.2416944397935051,0.2551001263222638,12.640350796556865,12.482969568485618,12.309941189415381,12.552604429652662,12.48701657296462,12.338994999968833,-0.007909811270356393,0.0033124535220467877,-0.015687756981639378,0.003930422120748567,0.049124776392179825
2018-02-07,12.632345277441102,12.890705212540716,12.557748394771492,12.681470053833282,2911500.0,12.372165906178811,12.65417851139318,12.19750003456217,12.523179107680699,2936500.0,59902500.0,62.7779993336067,22.779771836714133,0.19462391913641675,0.1799801459929888,0.014643773143427935,12.341235491413364,12.849210859347348,11.83326012347938,0.1283250789106308,0.15430575535951635,0.26058586544637974,12.623248096627734,12.557202563922692,12.341235491413364,12.59555963771287,12.522371751304377,12.371611671765448,0.02081134558907527,0.018519047767237673,0.0291068614960297,0.012560621356205726,0.158290946152583
2018-02-08,12.750608628014868,12.83794156382319,12.568665011747534,12.5777621925609,2442500.0,12.632345277441102,12.890705212540716,12.557748394771492,12.681470053833282,2911500.0,57460000.0,58.85648323311582,22.419528654864163,0.18719940769801902,0.18142399833399486,0.005775409364024153,12.372711737027613,12.85683508448722,11.888588389568007,0.08445202577971775,0.1399402831198407,0.2483500371162778,12.579581628723574,12.5777621925609,12.372711737027613,12.589627155995547,12.532442740623743,12.391245054698349,0.00931839586295391,-0.004101554438153521,0.000868935608620891,-0.008211527809304897,-0.10370786127238141
2018-02-09,12.55592895860882,12.76152524499091,12.468596022800499,12.517720799192679,3835000.0,12.750608628014868,12.83794156382319,12.568665011747534,12.5777621925609,2442500.0,53625000.0,56.65014874622187,21.579471697621,0.1744595293770459,0.1800311045426051,-0.0055715751655592005,12.395272745444764,12.861954539031098,11.92859095185843,0.07979218139798425,0.1302114192146855,0.23940270876592534,12.554837296911215,12.587951035071871,12.395272745444764,12.565658370394592,12.529766023999914,12.40329036369781,-0.015386024995625469,-0.0059701669865037665,-0.007993647680745841,-0.004785045017875689,-0.06004139336822156
2018-02-14,12.645081330579815,12.785177915105661,12.483151512101886,12.706942160110708,2756000.0,12.55592895860882,12.76152524499091,12.468596022800499,12.517720799192679,3835000.0,56381000.0,61.54294519612514,20.895595948571934,0.1775845819409465,0.17954180002227338,-0.0019572180813268725,12.426294132018343,12.889223733505952,11.963364530530734,0.08835980783199048,0.11593487584291995,0.23747787483284744,12.601414862675654,12.61888144983732,12.426294132018343,12.612752966966632,12.56197986692915,12.4322095824038,0.007075330938235869,0.0018517204920738273,0.0011666911050673967,0.0150031665920487,0.18922136091802955
2018-02-15,12.736053138713482,12.83248325533517,12.626886968953082,12.696025543134668,1665500.0,12.645081330579815,12.785177915105661,12.483151512101886,12.706942160110708,2756000.0,54715500.0,61.1143813300579,20.458182463590628,0.17713838778704272,0.17906111757522727,-0.0019227297881845573,12.446216957999617,12.919453807864016,11.972980108135218,0.08379288753808282,0.11045840748666927,0.24276538168492295,12.635984149766447,12.638167473161655,12.446216957999617,12.640510492355977,12.586351808057426,12.457334911997215,0.007168489478612816,0.0036931860159818974,0.011448570809959424,-0.0008594757727182767,-0.010916616976039961
2018-02-16,12.706942160110708,12.774261298129622,12.605053735001,12.732414266388137,3444500.0,12.736053138713482,12.83248325533517,12.626886968953082,12.696025543134668,1665500.0,58160000.0,62.06272731534078,19.92587239350619,0.1776729385210185,0.17878348176438552,-0.0011105432433670126,12.471507120660776,12.949137911569705,11.993876329751847,0.09326806711330296,0.10644712301555088,0.24501942588093623,12.646172992277418,12.634710544452577,12.471507120660776,12.671145083700031,12.61290861866301,12.483532945748731,-0.0022883305180125824,-0.004547400190930695,-0.0017306032585793218,0.0028620511809136495,0.036388723253468314
2018-02-19,12.776080734292297,12.814288893708438,12.686928362321302,12.732414266388137,4861000.0,12.706942160110708,12.774261298129622,12.605053735001,12.732414266388137,3444500.0,63021000.0,62.06272731534078,19.614789851275752,0.1760669832439774,0.1782401820603039,-0.0021731988163264937,12.493249382804724,12.976782095226461,12.009716670382986,0.09051214894528772,0.09722517859627083,0.24804704773485983,12.677103407042866,12.628342517883219,12.493249382804724,12.691568144596067,12.634636918249395,12.50723592866677,0.005426259208939577,0.003128557728161674,0.006474376978739649,0.0,0.0
2018-02-20,12.71240046859873,13.069009956482706,12.699664415460015,12.987135329162404,2854000.0,12.776080734292297,12.814288893708438,12.686928362321302,12.732414266388137,4861000.0,65875000.0,68.33258661630978,20.3396229552396,0.1931219237668227,0.18121653040160768,0.011905393365215011,12.535915160819414,13.035384024368083,12.036446297270745,0.12187778026104021,0.14969781972209398,0.25622212077075446,12.770986313036811,12.662911804974014,12.535915160819414,12.790090539451512,12.698727538415396,12.552940633475878,-0.004996798175926465,0.019682907329391153,0.0010033685354073896,0.019808231122472097,0.25472106277426754
2018-02-21,13.079926573458746,13.156342892291027,12.963482659047651,13.012607435439831,2814000.0,12.71240046859873,13.069009956482706,12.699664415460015,12.987135329162404,2854000.0,68689000.0,68.88635388197955,21.305859943024448,0.2063151999049495,0.18623626430227605,0.02007893560267346,12.578398995217835,13.088176663746255,12.068621326689415,0.15411816444233095,0.16973864847231523,0.2615104261433003,12.832119368102635,12.716767115389144,12.578398995217835,12.864262838114286,12.755796610601656,12.596718424139112,0.028500800431420448,0.006660216100150329,0.02056080938043303,0.001959412803244742,0.025472106277426576
2018-02-22,12.899802393354085,13.098120935085479,12.856135925449923,13.036260105554588,2846500.0,13.079926573458746,13.156342892291027,12.963482659047651,13.012607435439831,2814000.0,71535500.0,69.42108657608205,21.51653063856171,0.21618746458180915,0.19222650435818267,0.023960960223626482,12.625522391831076,13.121455268535897,12.129589515126256,0.15411816444232462,0.18183482188981176,0.25440819779323104,12.900166280586621,12.768075215176534,12.625522391831076,12.921595260594387,12.80678997332037,12.638579536654872,-0.01386673945769834,-0.004435211705648978,-0.008315177217760539,0.0018160234089221738,0.023652670114756802
2018-02-23,13.067190520320032,13.192731615544496,12.854316489287251,12.87069141475131,4773500.0,12.899802393354085,13.098120935085479,12.856135925449923,13.036260105554588,2846500.0,66762000.0,61.458559364166106,22.057340843543617,0.20825071126362715,0.19543134573927157,0.012819365524355586,12.672099957595513,13.065887945440595,12.278311969750431,0.12640564657161635,0.18166644653393857,0.20200897542011256,12.927821710259256,12.786997351268337,12.672099957595513,12.904627311980029,12.818408417216904,12.660685429806914,0.012892555259854888,0.007197262902289836,-0.00014153280046258487,-0.012781970496846373,-0.16556869080327807
2018-02-26,12.919816191143491,13.090843190434788,12.81065002138309,12.87614972323933,5486500.0,13.067190520320032,13.192731615544496,12.854316489287251,12.87069141475131,4773500.0,72248500.0,61.61486948183285,22.276107303197552,0.20009465038075014,0.19636400666756731,0.003730643713182824,12.69729914844854,13.075272899950548,12.319325396946532,0.07789014499898093,0.16742811462724908,0.19389644334873704,12.956568801629492,12.81683610433618,12.69729914844854,12.895134782399797,12.828906836493708,12.681205838705239,-0.011342276603934387,-0.00775305005012461,-0.0034028105994949875,0.00042399831035888624,0.005458308488019981
