date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl,vol_5,vol_10,vol_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,lr_open,lr_high,lr_low,lr_close,r_volume
2018-01-02,30.177662814159206,31.09552941310619,30.177662814159206,31.080604752960706,10817200.0,29.8567826210314,29.991104562340716,29.797083980449486,29.94633058190428,6011300.0,336580600.0,82.71310102438152,34.7571214500298,1.2443329228237623,0.9806350613209831,0.2636978615027792,27.8795280987939,30.916502790407453,24.84255340718035,0.6053325141011225,1.0781601239641134,1.557935144712995,30.019461416617126,29.190353994865234,27.8795280987939,30.044794705691793,29.28633261621104,28.239275955895348,0.010689971283126987,0.0361632369732523,0.012691473077140802,0.03717718433402606,1.1342741710564255
2018-01-03,31.21492669427002,31.25223834463372,30.819423200414818,31.06568009281523,8940500.0,30.177662814159206,31.09552941310619,30.177662814159206,31.080604752960706,10817200.0,327640100.0,82.47308127041869,36.715159150129686,1.3141173945242954,1.0473315279616455,0.2667858665626499,28.13018549104055,31.3449372547544,24.9154337273267,0.712361392538944,1.0283773773694234,1.649132858448988,30.301537493366688,29.55486155637078,28.13018549104055,30.38508983473294,29.609850339229983,28.50845730226867,0.033794391301836146,0.0050269405679741475,0.021043105814716245,-0.00048030740596738397,-0.014924660145474888
2018-01-04,31.200002034124545,31.617892518197962,31.117916403324408,31.177615043906325,15545000.0,31.21492669427002,31.25223834463372,30.819423200414818,31.06568009281523,8940500.0,343185100.0,82.87446772113778,38.73394923528951,1.3627454252083382,1.1104143074109842,0.25233111779735395,28.32801924913347,31.773319813580365,24.882718684686573,0.7269856955149298,1.003592729387217,1.7674018977746397,30.583613570116245,29.863268249245515,28.32801924913347,30.649264904457404,29.894898467352952,28.76266280147226,-0.0004782400856333524,0.011632178636131751,0.009638628837768781,0.0035966949215358035,0.11193495109109364
2018-01-05,31.02090611237879,31.47610824681591,30.826885530487562,31.423871936306732,10569700.0,31.200002034124545,31.617892518197962,31.117916403324408,31.177615043906325,15545000.0,353754800.0,83.75584456459576,39.903515721944096,1.4049588717168504,1.1693232202721575,0.2356356514446929,28.555544066658364,32.18275910628651,24.928329027030212,0.5730467036514578,0.9075760459190411,1.8607220545080885,30.938820481578652,30.19260313884711,28.555544066658364,30.907467248407183,30.172893643526365,29.016111290504114,-0.005756792103927655,-0.004494389587839098,-0.009396527396082544,0.007867486045416427,0.2462568924004067
2018-01-08,31.64027950841618,32.16264261350796,31.64027950841618,32.10294397292604,11601300.0,31.02090611237879,31.47610824681591,30.826885530487562,31.423871936306732,10569700.0,365356100.0,85.90941343766221,41.41260664610288,1.476192146156496,1.2306970054490254,0.24549514070747058,28.839207441093322,32.64023045169355,25.0381844304931,0.43401645612453815,0.961289297698066,1.9498836623266835,31.37014315978301,30.514416384841724,28.839207441093322,31.30595948991347,30.523811885235396,29.310095355496678,0.019769608973366104,0.021576822059073297,0.02604376082923876,0.021379881665747558,0.6790720366193099
2018-01-09,32.52083445699946,32.647694068236035,32.03578300227139,32.22980358416262,12298900.0,31.64027950841618,32.16264261350796,31.64027950841618,32.10294397292604,11601300.0,377655000.0,86.27547256585939,43.067840893256815,1.5252988441647624,1.289617373192173,0.2356814709725894,29.14807100790734,32.996746862026505,25.299395153788176,0.5349142693553415,0.9919320942811707,1.9743290552595518,31.599982926023394,30.80972217132026,29.14807100790734,31.613907521329857,30.833992194131252,29.588162805845815,0.027449967278561527,0.014968615693921272,0.01242251999855748,0.003943863133025971,0.12685961123657563
2018-01-10,31.893998730889333,32.05070766241687,31.655204168561664,31.811913100089196,9406200.0,32.52083445699946,32.647694068236035,32.03578300227139,32.22980358416262,12298900.0,368248800.0,78.99521501716906,43.76347636861853,1.5130544368187735,1.3343047859174932,0.17874965090128025,29.42235932821891,33.2089051249859,25.635813531451923,0.44513909149729297,0.9464530757579223,1.9424570083309807,31.749229527478185,31.025383510422433,29.42235932821891,31.679909380916307,31.011795995214513,29.79994854815471,-0.019463079625472002,-0.018454964373358695,-0.011950933099933003,-0.013050756195490898,-0.4178904840734212
2018-01-11,31.789526109870977,32.080556982707826,31.789526109870977,32.03578300227139,7654200.0,31.893998730889333,32.05070766241687,31.655204168561664,31.811913100089196,9406200.0,375903000.0,79.97031987765345,44.429678508130216,1.5040770222708488,1.3682592331881644,0.13581778908268438,29.697488164602674,33.403119170402114,25.99185715880324,0.3164943009953857,0.880990494788085,1.9009485963828792,31.920863119151193,31.252238344633724,29.697488164602674,31.798533921368,31.197975451043035,30.01288516283249,-0.0032809966156768233,0.0009308820779256877,0.004234304138788225,0.007012651459350483,0.22386990218219083
2018-01-12,32.05070766241687,32.58053309758138,31.90146106096207,32.37905018561741,11967900.0,31.789526109870977,32.080556982707826,31.789526109870977,32.03578300227139,7654200.0,387870900.0,81.39642259362846,45.375952925127145,1.5072860936210688,1.3960646052747454,0.1112214883463234,29.98904086165111,33.57317037301869,26.404911350283523,0.21280074289744333,0.7404914579816547,1.8386196448663412,32.11189876901333,31.525359625295987,29.98904086165111,31.992039342784473,31.41271631187474,30.23823421262153,0.008182395154940014,0.015464820613607433,0.0035149421074445186,0.010658117573790094,0.3432671833460219
2018-01-15,32.461135816417546,32.62530707801782,32.28950222474454,32.42382416605385,5883400.0,32.05070766241687,32.58053309758138,31.90146106096207,32.37905018561741,11967900.0,393754300.0,81.58063948262074,46.28287952291277,1.4961949873505418,1.4160906816899048,0.08010430566063698,30.27469777419236,33.67406486005687,26.87533068832785,0.2538508764946486,0.5410952636672928,1.7438385204438913,32.1760748076389,31.773108983710948,30.27469777419236,32.1359676172076,31.596554103543667,30.44638563675794,0.012724289664373778,0.0013733121865402431,0.01209035885402443,0.0013818519011414843,0.044773980436438876
