date,open,high,low,close,volume,prev_open,prev_high,prev_low,prev_close,prev_volume,volume_obv,volume_vwap,momentum_rsi,trend_adx,trend_macd,trend_macd_signal,trend_macd_diff,volatility_bbm,volatility_bbh,volatility_bbl
2020-01-16,22.091484531019677,22.10648723698302,22.08398317803801,22.09898588400135,1657390.935346982,22.24151159065309,22.24151159065309,22.211506178726406,22.211506178726406,1287042.3874242248,139939313.64230335,22.751902640456578,42.17908629152901,13.681837619966297,0.06160112508367632,0.1770479662584793,-0.11544684117480297,22.62339866367232,23.26908178666854,21.977715540676098
2020-01-17,22.35403188537815,22.36153323835982,22.331527826433135,22.33902917941481,1018549.4606924846,22.091484531019677,22.10648723698302,22.08398317803801,22.09898588400135,1657390.935346982,140957863.10299584,22.718644655368955,47.42728127523278,13.042026750384334,0.040378048491977125,0.14971398270517888,-0.10933593421320176,22.637040545089903,23.245513666151663,22.028567424028143
2020-01-20,22.54156570991991,22.54906706290158,22.534064356938238,22.54156570991991,1979131.466083812,22.35403188537815,22.36153323835982,22.331527826433135,22.33902917941481,1018549.4606924846,142936994.56907967,22.700033413226844,51.43286629439716,12.302576637673988,0.03944689349897601,0.12766056486393831,-0.0882136713649623,22.66155072452303,23.210236234695124,22.112865214350933
2020-01-21,22.226508884689746,22.23401023767142,22.226508884689746,22.23401023767142,317921.5919338618,22.54156570991991,22.54906706290158,22.534064356938238,22.54156570991991,1979131.466083812,142619072.9771458,22.693327841265745,45.73445488859032,12.046921312716165,0.013733479196897491,0.10487514773053017,-0.09114166853363267,22.643990156693256,23.222967912101122,22.06501240128539
2020-01-22,22.10648723698302,22.11398858996469,22.091484531019677,22.10648723698302,1701680.423621361,22.226508884689746,22.23401023767142,22.226508884689746,22.23401023767142,317921.5919338618,140917392.55352443,22.625722024892735,43.57852162188788,12.135019411308678,-0.016741640088383747,0.08055179016674739,-0.09729343025513114,22.615233874142167,23.239258176449084,21.99120957183525
2020-01-23,22.20400482574474,22.23401023767142,22.196503472763066,22.226508884689746,1117568.0701858336,22.10648723698302,22.11398858996469,22.091484531019677,22.10648723698302,1701680.423621361,142034960.62371027,22.552090689002977,46.15141532727816,11.84776783654973,-0.030852993670464457,0.05827083339930502,-0.08912382706976948,22.611015461233688,23.24428473204136,21.977746190426014
2020-01-24,22.008969648221303,22.016471001202977,21.993966942257963,22.016471001202977,627218.878344697,22.20400482574474,22.23401023767142,22.196503472763066,22.226508884689746,1117568.0701858336,141407741.7453656,22.407070591042853,42.499010303087566,12.083417735308274,-0.05831245520328565,0.03495417567878689,-0.09326663088207254,22.584060874561075,23.26831623069076,21.89980551843139
2020-01-27,21.10880729042084,21.123809996384182,21.10130593743917,21.10880729042084,3939827.607079871,22.008969648221303,22.016471001202977,21.993966942257963,22.016471001202977,627218.878344697,137467914.13828573,22.1311186774453,31.059635597112333,13.91742768290518,-0.15156797088024732,-0.0023502536330199525,-0.14921771724722738,22.493557050837218,23.414586354324694,21.572527747349742
2020-01-28,21.746422293862835,21.753923646844505,21.746422293862835,21.753923646844505,263205.2230149607,21.10880729042084,21.123809996384182,21.10130593743917,21.10880729042084,3939827.607079871,137731119.36130068,22.08957237467522,42.83673318925499,13.962834851318307,-0.17144186531836425,-0.03616857597008881,-0.13527328934827543,22.44142264761461,23.40499209653889,21.477853198690326
2020-01-29,21.648904705101117,21.648904705101117,21.64140335211945,21.648904705101117,1140579.220592406,21.746422293862835,21.753923646844505,21.746422293862835,21.753923646844505,263205.2230149607,136590540.14070827,22.02800110657801,41.591130068247665,14.184121731097136,-0.1934364062813998,-0.06762214203235101,-0.1258142642490488,22.390038379690164,23.406139214289556,21.373937545090772
2020-01-30,21.611397940192766,21.67140876404613,21.611397940192766,21.64140335211945,10197843.334203273,21.648904705101117,21.648904705101117,21.64140335211945,21.648904705101117,1140579.220592406,126392696.806505,21.85122334614567,41.49830818323824,14.44262090135588,-0.20906259153267115,-0.09591023193241505,-0.1131523596002561,22.322901270504218,23.350485602156873,21.295316938851563
2020-01-31,21.31884517390762,21.33384787987096,21.31884517390762,21.31884517390762,3825365.2120678583,21.611397940192766,21.67140876404613,21.611397940192766,21.64140335211945,10197843.334203273,122567331.59443714,21.75917269962356,37.61125382940364,15.18697730874912,-0.24465398631301127,-0.1256589828085343,-0.11899500350447698,22.24038638770584,23.311271457886598,21.169501317525082
2020-02-03,21.153815408310862,21.161316761292536,21.146314055329196,21.146314055329196,592330.0856269473,21.31884517390762,21.33384787987096,21.31884517390762,21.31884517390762,3825365.2120678583,121975001.50881019,21.718597365686527,35.685814244186304,16.155804997467722,-0.28351406876183916,-0.15722999999919526,-0.1262840687626439,22.142118663645956,23.235618086733133,21.04861924055878
2020-02-04,21.551387116339402,21.566389822302742,21.551387116339402,21.558888469321072,68951738.23155282,21.153815408310862,21.161316761292536,21.146314055329196,21.146314055329196,592330.0856269473,190926739.740363,21.598804584424258,43.17707946350147,15.99166789606674,-0.27781715368094595,-0.1813474307355454,-0.09646972294540054,22.069730607372836,23.115354636966522,21.02410657777915
2020-02-05,21.39385870372432,21.408861409687663,21.39385870372432,21.408861409687663,1707883.2924019042,21.551387116339402,21.566389822302742,21.551387116339402,21.558888469321072,68951738.23155282,189218856.4479611,21.58691524937856,41.293507735713256,16.12355460433739,-0.28215572179423987,-0.2015090889472843,-0.08064663284695556,21.999217889345136,23.02316878293004,20.975266995760233
2020-02-06,21.731419587899495,21.738920940881165,21.70141417597281,21.71641688193615,4274288.18206772,21.39385870372432,21.408861409687663,21.39385870372432,21.408861409687663,1707883.2924019042,193493144.6300288,21.58485890012242,46.450785789150544,15.451337106488731,-0.2578050953583997,-0.21276829022950738,-0.0450368051288923,21.945208147877103,22.907307479692978,20.98310881606123
2020-02-07,21.76142499982618,21.768926352807846,21.753923646844505,21.76142499982618,1621222.4118105592,21.731419587899495,21.738920940881165,21.70141417597281,21.71641688193615,4274288.18206772,195114367.04183936,21.568831607331227,47.182039560681126,14.75732474887168,-0.2321986282580859,-0.2166543578352231,-0.0155442704228628,21.897574556443494,22.794835152153073,21.000313960733916
2020-02-10,21.82143582367954,21.828937176661213,21.8064331177162,21.8064331177162,4385128.173724883,21.76142499982618,21.768926352807846,21.753923646844505,21.76142499982618,1621222.4118105592,199499495.21556425,21.577112986371656,47.94753220904724,13.96678301563453,-0.20590005200013906,-0.2145034966682063,0.008603444668067256,21.85181630325531,22.665793987913045,21.037838618597572
2020-02-11,22.181500766799726,22.181500766799726,22.158996707854712,22.166498060836386,1611430.1456282865,21.82143582367954,21.828937176661213,21.8064331177162,21.8064331177162,4385128.173724883,201110925.36119252,21.577661746654595,53.72550811236333,13.513245334013362,-0.15422618565740365,-0.2024480344660458,0.048221848808642165,21.8405642737828,22.630246562925503,21.050881984640096
2020-02-12,22.639083298681626,22.6465846516633,22.63158194569996,22.639083298681626,1498975.8628094676,22.181500766799726,22.181500766799726,22.158996707854712,22.166498060836386,1611430.1456282865,202609901.224002,21.586017274964785,60.00124679880421,13.977225408628527,-0.07428429207749332,-0.17681528598833532,0.102530993910842,21.861943129780563,22.711517636876323,21.012368622684804
2020-02-13,22.324026473451468,22.331527826433135,22.324026473451468,22.331527826433135,1127598.1292576252,22.639083298681626,22.6465846516633,22.63158194569996,22.639083298681626,1498975.8628094676,201482303.09474438,21.591462844323313,54.79316747251993,13.660616691061307,-0.03533954939991801,-0.14852013867065186,0.11318058927073385,21.873570226902153,22.74195964965985,21.005180804144455
2020-02-14,22.12899129592803,22.12899129592803,22.11398858996469,22.11398858996469,1013010.4616508192,22.324026473451468,22.331527826433135,22.324026473451468,22.331527826433135,1127598.1292576252,200469292.63309357,21.61519930992705,51.39505701077391,12.89507812697131,-0.021778114035772234,-0.12317173374367595,0.10139361970790371,21.862318197429648,22.71192019098495,21.012716203874344
2020-02-17,22.11398858996469,22.12148994294636,22.10648723698302,22.12148994294636,267597.2651857288,22.12899129592803,22.12899129592803,22.11398858996469,22.11398858996469,1013010.4616508192,200736889.8982793,21.616160900030486,51.506737978887124,12.167216937114548,-0.01030647567460008,-0.10059868212986077,0.09029220645526069,21.841314409080965,22.642074968201577,21.040553849960354
2020-02-18,22.271517002579774,22.27901835556144,22.24901294363476,22.256514296616434,796828.2199367583,22.11398858996469,22.12148994294636,22.10648723698302,22.12148994294636,267597.2651857288,201533718.11821607,21.62087019364871,53.57455449766308,11.836734748801002,0.009569901404553605,-0.0785649654229779,0.08813486682753151,21.84243961202822,22.645464266244943,21.039414957811495
2020-02-19,22.79661171129671,22.80411306427838,22.78160900533337,22.78160900533337,4586985.831785146,22.271517002579774,22.27901835556144,22.24901294363476,22.256514296616434,796828.2199367583,206120703.9500012,21.67436371891498,60.609109347030945,12.52971604033696,0.06692139979550049,-0.04946769237928223,0.11638909217478272,21.876195700445738,22.772161269803323,20.980230131088152
2020-02-20,22.51156029799323,22.519061650974898,22.481554886066547,22.489056239048217,1664577.9816387205,22.79661171129671,22.80411306427838,22.78160900533337,22.78160900533337,4586985.831785146,204456125.96836248,21.703157294875872,55.55808930040454,12.433320116388566,0.08775473028650893,-0.022023207846124,0.10977793813263292,21.88932306816366,22.812708541779983,20.965937594547334
2020-02-21,21.828937176661213,21.83643852964288,21.82143582367954,21.828937176661213,1462317.5009233418,22.51156029799323,22.519061650974898,22.481554886066547,22.489056239048217,1664577.9816387205,202993808.46743914,21.70853589013096,46.2018144678263,12.080794156905265,0.05041801580515681,-0.007534963115867837,0.05795297892102465,21.87994637693657,22.801784223488472,20.958108530384667
2020-02-26,19.841078636518525,19.848579989500195,19.818574577573514,19.818574577573514,3053843.556550064,21.828937176661213,21.83643852964288,21.82143582367954,21.828937176661213,1462317.5009233418,199939964.9108891,21.86598624904657,29.763032076491967,14.095033918411564,-0.13977976573344364,-0.033983923639383,-0.10579584209406065,21.815434741294204,23.066057646767245,20.564811835821164
2020-02-27,19.533523164270033,19.548525870233373,19.526021811288363,19.526021811288363,904309.855864028,19.841078636518525,19.848579989500195,19.818574577573514,19.818574577573514,3053843.556550064,199035655.05502507,21.81929008307545,28.191088490804077,16.19064451601154,-0.31053973244616984,-0.08929508540074037,-0.22124464704542945,21.704039649516396,23.304648213679606,20.103431085353186
2020-02-28,18.76838516013964,18.79088921908465,18.745881101194627,18.79088921908465,2236377.6142901336,19.533523164270033,19.548525870233373,19.526021811288363,19.526021811288363,904309.855864028,196799277.44073492,21.576166629068634,24.66575399041993,18.668592905996427,-0.49943017261117717,-0.17132210284282773,-0.32810806976834944,21.561138875215576,23.60489677774105,19.517380972690102
2020-03-02,19.758563753720146,19.758563753720146,19.721056988811796,19.721056988811796,3749166.468480049,18.76838516013964,18.79088921908465,18.745881101194627,18.79088921908465,2236377.6142901336,200548443.90921497,21.32196853816639,35.63374359498714,19.357473770024594,-0.5675283287438617,-0.25056334802303454,-0.3169649807208272,21.46512155705019,23.659651314211928,19.27059179988845
2020-03-03,19.428504222526644,19.47351234041667,19.421002869544974,19.45850963445333,804681.3863732691,19.758563753720146,19.758563753720146,19.721056988811796,19.721056988811796,3749166.468480049,199743762.5228417,21.174139622527903,34.12359259355749,20.24074728675971,-0.6353579741670821,-0.3275222732518441,-0.307835700915238,21.372104780077475,23.73480901408632,19.00940054606863
2020-03-04,20.088623284913652,20.088623284913652,20.066119225968638,20.07362057895031,620448.9072787394,19.428504222526644,19.47351234041667,19.421002869544974,19.45850963445333,804681.3863732691,200364211.43012044,21.07810241635531,40.487152621407226,20.166673635137215,-0.6321916327106756,-0.3884561451436104,-0.2437354875670652,21.318470106258534,23.74702534308136,18.889914869435707
2020-03-05,18.91841221977305,18.94091627871806,18.90340951380971,18.94091627871806,1106819.381498398,20.088623284913652,20.088623284913652,20.066119225968638,20.07362057895031,620448.9072787394,199257392.04862204,20.876380779979918,33.97810849819889,21.033467056986904,-0.7128645956028379,-0.4533378352354559,-0.259526760367382,21.18757149672838,23.82354095730694,18.551602036149824
2020-03-06,17.245610504860522,17.253111857842196,17.208103739952172,17.230607798897182,9045265.699516684,18.91841221977305,18.94091627871806,18.90340951380971,18.94091627871806,1106819.381498398,190212126.34910536,19.77090260954178,26.93634763875781,22.819501595520812,-0.9043809598419195,-0.5435464601567486,-0.3608344996851709,20.97865881618886,24.124366282056798,17.832951350320926
2020-03-09,11.679606592460999,11.792126887186058,11.679606592460999,11.777124181222716,5354491.262916555,17.245610504860522,17.253111857842196,17.208103739952172,17.230607798897182,9045265.699516684,184857635.0861888,18.49954747660698,15.737067198259268,26.08173295370379,-1.4791587878227297,-0.7306689256899448,-0.7484898621327849,20.481694181153184,25.554402590069866,15.408985772236502
2020-03-10,13.089860953015055,13.089860953015055,13.037351482143363,13.089860953015055,4426018.798963267,11.679606592460999,11.792126887186058,11.679606592460999,11.777124181222716,5354491.262916555,189283653.88515207,17.87188134382853,23.935345035491267,27.96554292636726,-1.8079070440428069,-0.9461165493605173,-0.8617904946822896,20.048115978812632,26.013072631847393,14.083159325777869
2020-03-11,11.769622828241044,11.799628240167728,11.739617416314363,11.777124181222716,4218718.909314803,13.089860953015055,13.089860953015055,13.037351482143363,13.089860953015055,4426018.798963267,185064934.97583726,17.19577149592105,21.6652953694161,30.030510522486615,-2.149590154853449,-1.1868112704591036,-0.9627788843943454,19.546650531987957,26.448705495990705,12.64459556798521
2020-03-12,9.564225051629911,9.564225051629911,9.534219639703231,9.556723698648241,2307713.230739926,11.769622828241044,11.799628240167728,11.739617416314363,11.777124181222716,4218718.909314803,182757221.74509734,16.138584286920167,18.473824867264156,32.39586706052196,-2.5699198083166923,-1.4634329780306214,-1.1064868302860709,18.91616181387855,26.95577038915605,10.876553238601046
2020-03-13,10.8394550585139,11.214522707597427,10.8394550585139,11.199520001634085,17801940.847393136,9.564225051629911,9.564225051629911,9.534219639703231,9.556723698648241,2307713.230739926,200559162.59249046,14.377292593420291,27.037549944851904,33.370035023119115,-2.738901799728433,-1.7185267423701838,-1.0203750573582493,18.34418364902617,26.85675983104641,9.831607467005933
2020-03-16,9.96179675965845,10.014306230530144,9.95429540667678,9.976799465621792,3678443.7125688596,10.8394550585139,11.214522707597427,10.8394550585139,11.199520001634085,17801940.847393136,196880718.87992162,13.920943843323107,24.937869649416356,34.49480937375092,-2.937621501858514,-1.9623456942678499,-0.975275807590664,17.726447230985606,26.76859305057516,8.684301411396053
2020-03-17,9.856777817915063,9.864279170896733,9.841775111951721,9.864279170896733,1497645.8729258173,9.96179675965845,10.014306230530144,9.95429540667678,9.976799465621792,3678443.7125688596,195383073.0069958,13.503163515177523,24.747409587059167,35.56744363587525,-3.068812385991393,-2.1836390326125583,-0.8851733533788346,17.113961760032204,26.535876676856212,7.692046843208196
2020-03-18,8.37901128052597,8.401515339470981,8.3715099275443,8.401515339470981,2521012.702503131,9.856777817915063,9.864279170896733,9.841775111951721,9.864279170896733,1497645.8729258173,192862060.30449265,13.194249317007962,22.356931318448176,36.91845898686841,-3.2533127588475104,-2.3975737778595487,-0.8557389809879616,16.42796302985844,26.279682701792105,6.576243357924772
2020-03-19,9.38419258006982,9.421699344978173,9.369189874106478,9.414197991996502,2321842.029080902,8.37901128052597,8.401515339470981,8.3715099275443,8.401515339470981,2521012.702503131,195183902.33357355,12.836186211652635,27.572956189777855,37.41691762459667,-3.280005742406848,-2.574060170769009,-0.7059455716378391,15.785847214627442,25.708110446426293,5.86358398282859
2020-03-20,9.061634401857987,9.076637107821329,9.009124930986294,9.054133048876317,1917445.590109641,9.38419258006982,9.421699344978173,9.369189874106478,9.414197991996502,2321842.029080902,193266456.7434639,12.261312316985213,26.8814721460451,37.981487134932465,-3.2922631951605705,-2.7177007756473213,-0.5745624195132493,15.099473416804589,24.88936259877039,5.309584234838788
2020-03-23,8.559043752086062,8.574046458049404,8.536539693141052,8.559043752086062,687606.270117741,9.061634401857987,9.076637107821329,9.009124930986294,9.054133048876317,1917445.590109641,192578850.47334617,12.116407055808718,25.918965199880773,38.64099844443688,-3.3038422465473456,-2.8349290698273264,-0.4689131767200192,14.402972792456481,23.97040373805354,4.835541846859421
2020-03-24,10.051812995438496,10.074317054383508,10.029308936493484,10.044311642456826,2590841.297138905,8.559043752086062,8.574046458049404,8.536539693141052,8.559043752086062,687606.270117741,195169691.77048507,11.943326429864138,33.60008097795648,38.140134053061516,-3.1567806203786635,-2.899299379937594,-0.25748124044106957,13.813741515746264,22.919649318154647,4.707833713337882
2020-03-25,10.749438822733854,10.8394550585139,10.69692935186216,10.764441528697194,4760517.630851323,10.051812995438496,10.074317054383508,10.029308936493484,10.044311642456826,2590841.297138905,199930209.4013364,11.732150538526776,37.010264726875334,37.1583813624208,-2.9481404309409633,-2.909067590138268,-0.03907284080269546,13.361034863302445,22.121504355025767,4.600565371579123
2020-03-26,10.779444234660536,10.794446940623878,10.726934763788844,10.786945587642208,3125085.4060875853,10.749438822733854,10.8394550585139,10.69692935186216,10.764441528697194,4760517.630851323,203055294.80742398,10.810210745624783,37.118948505985394,36.2467538639687,-2.749283657523323,-2.877110803615279,0.12782714609195578,12.924081052120139,21.273086111948203,4.575075992292076
2020-03-27,10.059314348420166,10.09682111332852,10.036810289475156,10.081818407365178,5126459.884032647,10.779444234660536,10.794446940623878,10.726934763788844,10.786945587642208,3125085.4060875853,197928834.92339134,10.655503786882122,35.0767161235585,35.69379647783503,-2.6184027849529876,-2.8253691998828208,0.20696641492983314,12.488627511534165,20.468552957286196,4.508702065782135
2020-03-30,10.10432246631019,10.1268265252552,10.09682111332852,10.1268265252552,1710171.955196612,10.059314348420166,10.09682111332852,10.036810289475156,10.081818407365178,5126459.884032647,199639006.87858796,10.441402989635787,35.32132863314361,35.1570328891225,-2.4824310516265626,-2.7567815702315692,0.2743505186050066,12.008915988356334,19.317317392827846,4.700514583884822
2020-03-31,10.464387409430374,10.479390115393716,10.449384703467032,10.464387409430374,5336081.442428939,10.10432246631019,10.1268265252552,10.09682111332852,10.1268265252552,1710171.955196612,204975088.3210169,10.342251496169023,37.23147247238262,34.37363831007721,-2.3206827449935776,-2.6695618051839713,0.3488790601903937,11.559209877105186,18.038531859436727,5.079887894773645
2020-04-01,10.67442529291715,10.711932057825502,10.65942258695381,10.68942799888049,2057671.3819372007,10.464387409430374,10.479390115393716,10.449384703467032,10.464387409430374,5336081.442428939,207032759.7029541,10.388204996593174,38.53472399943209,33.45432468448406,-2.149558380866374,-2.565561120320452,0.4160027394540782,11.090000248101695,16.262354531223167,5.917645964980224
2020-04-02,11.627097121589305,11.68710794544267,11.604593062644295,11.627097121589305,16418585.588496052,10.67442529291715,10.711932057825502,10.65942258695381,10.68942799888049,2057671.3819372007,223451345.29145017,10.539848268581146,43.773179612223224,31.828330787370316,-1.9161903777487304,-2.4356869718061076,0.5194965940573772,10.724309290245257,14.459098096836259,6.989520483654255
2020-04-03,11.507075473882576,11.5520835917726,11.492072767919236,11.514576826864246,4756514.908900304,11.627097121589305,11.68710794544267,11.604593062644295,11.627097121589305,16418585.588496052,218694830.38254988,10.662284049637618,43.29632021161848,30.388250847121377,-1.720491249212989,-2.292647827287484,0.572156578074495,10.43850774164361,12.73642806842924,8.14058741485798
2020-04-06,11.84463635805775,11.852137711039422,11.807129593149398,11.84463635805775,3904692.7699843226,11.507075473882576,11.5520835917726,11.492072767919236,11.514576826864246,4756514.908900304,222599523.15253422,10.763342479534234,45.18277080312965,28.808133416709445,-1.5212294480232487,-2.138364151434637,0.6171347034113883,10.441883350485362,12.74784366931824,8.135923031652485
2020-04-07,12.332224301866335,12.452245949573063,12.332224301866335,12.452245949573063,3132416.478356572,11.84463635805775,11.852137711039422,11.807129593149398,11.84463635805775,3904692.7699843226,225731939.6308908,10.955999770832547,48.57456279162219,26.864866053838615,-1.2993064232890585,-1.9705526058055214,0.6712461825164628,10.410002600313264,12.582407245485989,8.23759795514054
2020-04-08,12.939833893381646,12.969839305308327,12.932332540399974,12.969839305308327,3850316.2123554912,12.332224301866335,12.452245949573063,12.332224301866335,12.452245949573063,3132416.478356572,229582255.84324628,11.146563860851996,51.33680348045626,25.223979865155975,-1.0693386983441986,-1.790309824313257,0.7209711259690583,10.469638356517544,12.844899343555838,8.09437736947925
2020-04-09,12.624777068151483,12.639779774114826,12.617275715169814,12.632278421133154,2260450.956278911,12.939833893381646,12.969839305308327,12.932332540399974,12.969839305308327,3850316.2123554912,227321804.88696736,11.270133154149935,49.47051794792095,23.446224247269136,-0.9039062926567087,-1.6130291179819474,0.7091228253252386,10.623416092641788,13.136580266216951,8.110251919066625
2020-04-13,12.662283833059837,12.69228924498652,12.654782480078167,12.669785186041507,1454284.3020152708,12.624777068151483,12.639779774114826,12.617275715169814,12.632278421133154,2260450.956278911,228776089.18898264,11.33469574785949,49.689370287163854,21.838931478064296,-0.7610010899441182,-1.4426235123743818,0.6816224224302636,10.69692935186216,13.35503460122871,8.03882410249561
2020-04-14,12.54976353833478,12.557264891316448,12.534760832371438,12.54976353833478,1650535.4488570332,12.662283833059837,12.69228924498652,12.654782480078167,12.669785186041507,1454284.3020152708,227125553.7401256,11.424236735567698,48.95861804161766,20.318367147155794,-0.6499403236479591,-1.2840868746290974,0.6341465509811384,10.82557755549781,13.579157692231858,8.071997418763763
2020-04-15,12.294717536957982,12.309720242921323,12.294717536957982,12.309720242921323,5284908.7126585785,12.54976353833478,12.557264891316448,12.534760832371438,12.54976353833478,1650535.4488570332,221840645.027467,11.553795081704743,47.4554503125398,19.126025486307746,-0.574668928336111,-1.1422032853705002,0.5675343570343891,10.94784960909904,13.736777491911369,8.15892172628671
2020-04-16,11.829633652094408,11.859639064021092,11.814630946131068,11.852137711039422,5736733.9561270485,12.294717536957982,12.309720242921323,12.294717536957982,12.309720242921323,5284908.7126585785,216103911.07133996,11.619291494503525,44.64171218054454,18.4486184081829,-0.5456489895001866,-1.0228924261964376,0.477243436696251,11.12038072767746,13.67495203021378,8.565809425141142
2020-04-17,12.039671535581183,12.062175594526193,12.032170182599513,12.062175594526193,4179295.5487196324,11.829633652094408,11.859639064021092,11.814630946131068,11.852137711039422,5736733.9561270485,220283206.6200596,11.777104410018973,46.218041912177235,17.6035887411969,-0.49993918928506,-0.9183017788141622,0.4183625895291022,11.252779607803946,13.712637387157152,8.79292182845074
2020-04-20,11.957156652782807,11.97966071172782,11.934652593837797,11.942153946819467,1469838.3574227646,12.039671535581183,12.062175594526193,12.032170182599513,12.062175594526193,4179295.5487196324,218813368.26263684,11.827462904075702,45.4221056063855,16.91296699242536,-0.4680037315058243,-0.8282421693524947,0.3602384378466704,11.397180652701104,13.654553396670668,9.139807908731541
2020-04-22,12.504755420444758,12.512256773426426,12.489752714481414,12.497254067463086,1374734.7040505495,11.957156652782807,11.97966071172782,11.934652593837797,11.942153946819467,1469838.3574227646,220188102.96668738,11.969954906839353,49.73372024142215,15.728526799891641,-0.39336820673849004,-0.7412673768296939,0.34789917009120386,11.594091168469955,13.483976030196171,9.704206306743739
2020-04-23,12.722294656913201,12.722294656913201,12.699790597968189,12.714793303931529,1983335.9744300384,12.504755420444758,12.512256773426426,12.489752714481414,12.497254067463086,1374734.7040505495,222171438.9411174,12.041528078399168,51.35555778711031,14.852940489917986,-0.31305669460433805,-0.6556252403846227,0.3425685457802846,11.727615251543691,13.536256013822072,9.91897448926531
2020-04-24,11.852137711039422,11.934652593837797,11.852137711039422,11.897145828929443,24236680.199276414,12.722294656913201,12.722294656913201,12.699790597968189,12.714793303931529,1983335.9744300384,197934758.741841,12.088087464498072,45.42327031548117,14.434098751724694,-0.311792411654908,-0.5868586746386798,0.2750662629837718,11.784250466555303,13.538832643574843,10.029668289535763
2020-04-27,12.369731066774685,12.377232419756357,12.347227007829675,12.377232419756357,1806144.2652441047,11.852137711039422,11.934652593837797,11.852137711039422,11.897145828929443,24236680.199276414,199740903.00708508,12.139564887280873,49.13831180431613,13.551495099590182,-0.2689511808832066,-0.5232771758875852,0.2543259950043786,11.86376480816101,13.573931644728228,10.153597971593792
